rho,meanDelay,sd_time,MessageOverhead,sd_msg
0.8,46.337385999999995,0.5133745038550317,6.0,0.0
0.81,48.250876,0.6349765743193997,6.0,0.0
0.8200000000000001,50.206328,0.4866526330285293,6.0,0.0
0.8300000000000001,52.190922,0.6169585953462354,6.0,0.0
0.8400000000000001,55.753896,0.5179671533817566,6.0,0.0
0.85,58.774436,0.6945202670724588,6.0,0.0
0.86,61.840464,0.9573420211974404,6.0,0.0
0.87,64.306676,0.6523814537388382,6.0,0.0
0.88,69.67047,1.422139207690302,6.0,0.0
0.89,69.599368,1.553641085373839,6.0,0.0
0.9,77.573824,1.8404891424136138,6.0,0.0
0.91,85.047486,1.3428085091867719,6.0,0.0
0.92,92.763484,2.2445506704617744,6.0,0.0
0.9299999999999999,101.036066,5.9020223045515845,6.0,0.0
0.94,107.070166,2.9418397037568846,6.0,0.0
0.95,122.648876,4.428605757796737,6.0,0.0
0.96,169.42490000000004,21.909835313533875,6.0,0.0
0.97,243.975146,37.477852374804186,6.0,0.0
0.98,273.36266800000004,22.119682252967596,6.0,0.0
0.99,756.5777220000001,137.43689255557655,6.0,0.0
