rho,meanDelay,sd_time,MessageOverhead,sd_msg
0.8,45.93465266666667,0.23410560917380221,6.0,0.0
0.8027536231884058,46.61949270531401,0.2587162391742111,6.0,0.0
0.8055072463768116,46.80568410628019,0.2545446598441686,6.0,0.0
0.8082608695652175,47.59806356521738,0.24018803934739746,6.0,0.0
0.8110144927536233,47.63140666666667,0.2520704063474096,6.0,0.0
0.813768115942029,49.085229333333345,0.39211141530320376,6.0,0.0
0.8165217391304348,49.584133333333334,0.3506735310287164,6.0,0.0
0.8192753623188406,49.53926666666667,0.24705093528738226,6.0,0.0
0.8220289855072465,50.61734958454107,0.3380860750992173,6.0,0.0
0.8247826086956522,50.59404715942028,0.389723112294184,6.0,0.0
0.827536231884058,52.472323999999986,0.41379103608012907,6.0,0.0
0.8302898550724638,52.53500386473429,0.36427797799703104,6.0,0.0
0.8330434782608696,53.38909,0.4338117038029802,6.0,0.0
0.8357971014492754,52.91009823188405,0.4876091146608997,6.0,0.0
0.8385507246376812,54.87422747826086,0.3881638388114404,6.0,0.0
0.841304347826087,55.46572930434783,0.37078453204668993,6.0,0.0
0.8440579710144928,55.47997183574879,0.36600707693079854,6.0,0.0
0.8468115942028985,56.68457333333333,0.5430525517313457,6.0,0.0
0.8495652173913044,56.80586275362319,0.4222417802154835,6.0,0.0
0.8523188405797102,56.897419043478266,0.5081310744657178,6.0,0.0
0.855072463768116,59.62147743961352,0.3295347787357476,6.0,0.0
0.8578260869565217,61.44508901449276,0.5294940334680123,6.0,0.0
0.8605797101449275,61.17140533333334,0.6871715361948034,6.0,0.0
0.8633333333333334,62.63015511111111,0.46231239205016716,6.0,0.0
0.8660869565217392,63.32294466666666,0.8114548266355336,6.0,0.0
0.868840579710145,62.9899363768116,0.6808581531469529,6.0,0.0
0.8715942028985507,63.84371666666665,0.5708084643876548,6.0,0.0
0.8743478260869566,66.02037733333334,0.7672542911722247,6.0,0.0
0.8771014492753624,67.45066666666666,0.6858408237793739,6.0,0.0
0.8798550724637682,68.87591031884058,0.7447438958100864,6.0,0.0
0.8826086956521739,69.39930666666667,0.6038150420081129,6.0,0.0
0.8853623188405797,70.81549964251208,0.7877061567232586,6.0,0.0
0.8881159420289855,72.378662,0.8565291034957825,6.0,0.0
0.8908695652173914,73.28554544927536,0.7776578452080101,6.0,0.0
0.8936231884057971,74.52281795169083,0.9674361543754503,6.0,0.0
0.8963768115942029,77.51854137198069,1.1093441118733514,6.0,0.0
0.8991304347826087,77.1285663478261,0.9853530007293937,6.0,0.0
0.9018840579710146,79.93128447342995,1.1205917016527671,6.0,0.0
0.9046376811594203,82.170112,1.0349674205849078,6.0,0.0
0.9073913043478261,80.6201412463768,0.9763819003136952,6.0,0.0
0.9101449275362319,80.1952776714976,1.0694697713330559,6.0,0.0
0.9128985507246377,84.48106000000001,1.3297541930864942,6.0,0.0
0.9156521739130434,87.01691133333333,1.2746915869324336,6.0,0.0
0.9184057971014493,91.87506752657004,1.5271811046643686,6.0,0.0
0.9211594202898551,93.47430631884056,1.8659065772941525,6.0,0.0
0.9239130434782609,97.3250584347826,1.5514903172744077,6.0,0.0
0.9266666666666666,98.83028577777777,1.438437062906425,6.0,0.0
0.9294202898550725,98.54744609661836,1.7456798651726522,6.0,0.0
0.9321739130434783,101.95111533333333,1.8028104690058837,6.0,0.0
0.9349275362318841,108.44886466666667,2.4442099501614676,6.0,0.0
0.9376811594202898,108.78339790338165,1.924320763852605,6.0,0.0
0.9404347826086956,108.31444356521737,2.435448342879581,6.0,0.0
0.9431884057971014,123.45460752657003,4.305478285999159,6.0,0.0
0.9459420289855073,122.30883885990339,3.831232782265049,6.0,0.0
0.948695652173913,121.01654666666667,3.6974445898626507,6.0,0.0
0.9514492753623188,131.425742,4.3366413289942045,6.0,0.0
0.9542028985507247,130.4860169855072,3.6799165493928476,6.0,0.0
0.9569565217391305,141.304602,4.539758318712688,6.0,0.0
0.9597101449275363,141.0692714589372,5.528359430610254,6.0,0.0
0.962463768115942,150.24262277294687,5.895159902853193,6.0,0.0
0.9652173913043478,156.03244768115943,5.18012186911382,6.0,0.0
0.9679710144927536,203.47007710144928,11.535237540868785,6.0,0.0
0.9707246376811594,174.10577131400962,6.652403022267262,6.0,0.0
0.9734782608695652,215.28342278260874,17.261707448571993,6.0,0.0
0.976231884057971,201.51058810628018,11.111275835895755,6.0,0.0
0.9789855072463768,249.057022057971,15.953291674912677,6.0,0.0
0.9817391304347827,280.42759666666666,24.891520285983493,6.0,0.0
0.9844927536231884,347.24888733333336,30.05048845805915,6.0,0.0
0.9872463768115942,378.3812916038648,39.85365957249531,6.0,0.0
0.99,392.7653026666667,35.271116482210836,6.0,0.0
