rho,meanDelay,sd_time,MessageOverhead,sd_msg
0.8,1.6,0.35777087639996635,1.6,0.35777087639996635
0.8027536231884058,2.0,0.39999999999999997,1.4,0.21908902300206642
0.8055072463768116,2.0,0.48989794855663554,1.2,0.1788854381999832
0.8082608695652175,1.8,0.3346640106136302,2.0,0.6928203230275509
0.8110144927536233,1.0,0.0,2.8,0.7155417527999326
0.813768115942029,2.0,0.6928203230275509,1.4,0.21908902300206642
0.8165217391304348,1.2,0.17888543819998318,2.6,0.920869154657707
0.8192753623188406,1.2,0.17888543819998318,1.6,0.35777087639996635
0.8220289855072465,1.0,0.0,1.0,0.0
0.8247826086956522,2.0,0.282842712474619,2.2,0.7155417527999327
0.827536231884058,1.4,0.21908902300206642,2.0,0.6928203230275509
0.8302898550724638,1.8,0.4381780460041329,1.4,0.3577708763999664
0.8330434782608696,2.2,1.073312629199899,2.4,0.779743547584717
0.8357971014492754,1.6,0.35777087639996635,1.8,0.7155417527999328
0.8385507246376812,2.0,0.565685424949238,1.6,0.5366563145999494
0.841304347826087,1.4,0.35777087639996635,1.0,0.0
0.8440579710144928,2.0,0.565685424949238,2.0,0.48989794855663554
0.8468115942028985,1.0,0.0,1.8,0.521536192416212
0.8495652173913044,2.2,0.6572670690061994,2.2,0.43817804600413285
0.8523188405797102,1.0,0.0,2.2,0.5215361924162119
0.855072463768116,1.4,0.35777087639996635,2.4,0.4560701700396552
0.8578260869565217,1.2,0.17888543819998318,2.2,0.5215361924162119
0.8605797101449275,1.4,0.21908902300206642,2.4,0.8763560920082657
0.8633333333333334,1.0,0.0,2.0,0.565685424949238
0.8660869565217392,1.4,0.3577708763999664,1.4,0.21908902300206642
0.868840579710145,1.2,0.1788854381999832,2.4,0.8763560920082657
0.8715942028985507,1.4,0.35777087639996635,2.4,0.6693280212272603
0.8743478260869566,1.0,0.0,1.6,0.35777087639996635
0.8771014492753624,1.6,0.5366563145999496,1.8,0.7155417527999327
0.8798550724637682,1.0,0.0,1.8,0.521536192416212
0.8826086956521739,1.0,0.0,1.2,0.17888543819998318
0.8853623188405797,1.6,0.35777087639996635,1.4,0.3577708763999664
0.8881159420289855,1.4,0.21908902300206642,1.0,0.0
0.8908695652173914,1.0,0.0,2.0,0.6928203230275509
0.8936231884057971,1.8,0.3346640106136302,1.8,0.3346640106136302
0.8963768115942029,1.0,0.0,2.4,0.6693280212272603
0.8991304347826087,1.4,0.21908902300206642,1.6,0.21908902300206642
0.9018840579710146,1.8,0.7155417527999328,1.6,0.5366563145999496
0.9046376811594203,1.4,0.35777087639996635,1.8,0.521536192416212
0.9073913043478261,1.8,0.3346640106136302,2.2,0.5215361924162119
0.9101449275362319,2.2,0.6572670690061994,2.4,0.6693280212272603
0.9128985507246377,1.0,0.0,1.6,0.5366563145999496
0.9156521739130434,2.0,0.8944271909999159,2.0,0.565685424949238
0.9184057971014493,1.4,0.21908902300206642,1.0,0.0
0.9211594202898551,2.0,0.565685424949238,2.2,0.867179335547152
0.9239130434782609,1.2,0.17888543819998318,2.8,0.867179335547152
0.9266666666666666,1.0,0.0,2.4,0.8763560920082658
0.9294202898550725,1.4,0.35777087639996635,1.0,0.0
0.9321739130434783,1.2,0.1788854381999832,1.8,0.7155417527999327
0.9349275362318841,1.0,0.0,1.8,0.3346640106136302
0.9376811594202898,1.0,0.0,1.4,0.21908902300206642
0.9404347826086956,1.0,0.0,1.6,0.5366563145999496
0.9431884057971014,1.2,0.1788854381999832,1.4,0.21908902300206642
0.9459420289855073,1.2,0.17888543819998318,2.2,0.5215361924162119
0.948695652173913,1.2,0.17888543819998318,2.8,1.6099689437998486
0.9514492753623188,1.4,0.35777087639996635,1.2,0.17888543819998318
0.9542028985507247,1.6,0.35777087639996635,2.6,1.043072384832424
0.9569565217391305,1.4,0.21908902300206642,1.0,0.0
0.9597101449275363,1.2,0.1788854381999832,1.4,0.35777087639996635
0.962463768115942,1.4,0.35777087639996635,1.8,0.7155417527999328
0.9652173913043478,2.0,0.282842712474619,1.2,0.1788854381999832
0.9679710144927536,1.2,0.17888543819998318,1.2,0.17888543819998318
0.9707246376811594,1.6,0.5366563145999496,2.2,0.6572670690061995
0.9734782608695652,1.2,0.1788854381999832,1.6,0.35777087639996635
0.976231884057971,1.4,0.21908902300206642,2.0,0.8944271909999159
0.9789855072463768,1.8,0.7155417527999328,2.4,0.4560701700396552
0.9817391304347827,1.4,0.21908902300206642,1.0,0.0
0.9844927536231884,1.6,0.35777087639996635,2.2,0.5215361924162119
0.9872463768115942,1.2,0.17888543819998318,1.4,0.21908902300206642
0.99,1.4,0.3577708763999664,1.6,0.5366563145999494
