rho,meanDelay,sd_time,MessageOverhead,sd_msg
0.8,460.2815533333333,13.462995146470249,0.6191466666666666,0.019617697603420716
0.8079166666666667,422.09228333333334,18.077105230572986,0.6366266666666668,0.04819327884597526
0.8158333333333334,414.76233666666667,16.290031559658686,0.6976633333333333,0.026933137547418204
0.82375,498.4511933333333,20.21346605016713,0.6163166666666667,0.033582601784147
0.8316666666666667,490.63250444444446,17.916165681720333,0.5676633333333333,0.031663331198605635
0.8395833333333333,461.13390333333336,17.38113166585882,0.66677,0.021152560522704256
0.8475,529.6213566666667,34.61482460256055,0.5863033333333333,0.06040174545245944
0.8554166666666667,518.3134833333334,12.909724940117746,0.5999166666666667,0.03236714981330665
0.8633333333333334,546.23157,24.048426563670212,0.6091233333333333,0.0418806509067179
0.8712500000000001,567.4761683333335,16.345469919991494,0.57124,0.022293926427517333
0.8791666666666667,570.6409833333333,17.802731864032932,0.5881866666666666,0.02374453371792089
0.8870833333333333,534.3607833333333,29.208741042817767,0.5813166666666666,0.023064055929647886
0.895,626.7913866666667,19.644834852627103,0.5862633333333332,0.019134214507390026
0.9029166666666667,624.7944166666666,36.398242514558454,0.62251,0.03722680866436624
0.9108333333333334,549.61378,24.60204612427818,0.6495799999999999,0.032960892989521186
0.91875,585.4144466666667,49.13288842033267,0.6419866666666666,0.04262862018948372
0.9266666666666666,788.9282666666668,40.94015097021958,0.5666733333333334,0.019427293324751294
0.9345833333333333,733.8552933333334,58.084350160982396,0.5632633333333333,0.024896675108967502
0.9425,823.5696566666667,72.34162375982069,0.5727066666666667,0.021584413443587108
0.9504166666666667,928.6028566666668,31.047972691848766,0.5538433333333334,0.007462521791022221
0.9583333333333333,927.93723,55.93373745364753,0.5679966666666667,0.020387252235249946
0.96625,1171.2719933333333,113.92719317042761,0.53953,0.016065372527409524
0.9741666666666666,1071.8187333333333,107.47332433756881,0.5554100000000001,0.008844731953730048
0.9820833333333333,2064.0453222222222,394.66092239821387,0.4936433333333334,0.015428175103914175
0.99,2027.7126,318.35777303636706,0.51028,0.009544464364227052
