rho,meanDelay,sd_time,MessageOverhead,sd_msg
0.8,19.398800666666663,0.11402087478066518,40.0,0.0
0.8027536231884058,19.594304,0.11099764247266188,40.0,0.0
0.8055072463768116,20.121473999999996,0.14481169448724324,40.0,0.0
0.8082608695652175,20.32726910144928,0.11932646061908195,40.0,0.0
0.8110144927536233,20.368336666666664,0.1419856658764199,40.0,0.0
0.813768115942029,20.6116044057971,0.1404400167258692,40.0,0.0
0.8165217391304348,20.638657246376813,0.16359466107718718,40.0,0.0
0.8192753623188406,21.283840512077287,0.21670105523038197,40.0,0.0
0.8220289855072465,21.1793802705314,0.17976637378911559,40.0,0.0
0.8247826086956522,21.63778075362319,0.11437870691110166,40.0,0.0
0.827536231884058,21.925256859903378,0.13574074244697612,40.0,0.0
0.8302898550724638,21.919306,0.16980692107030784,40.0,0.0
0.8330434782608696,22.248946898550727,0.16463920307951838,40.0,0.0
0.8357971014492754,22.66447796135266,0.2724806415824249,40.0,0.0
0.8385507246376812,23.243020666666666,0.2111260775165539,40.0,0.0
0.841304347826087,23.713432695652173,0.3035100709187673,40.0,0.0
0.8440579710144928,23.64891556521739,0.16503164195527106,40.0,0.0
0.8468115942028985,23.89498499516908,0.2652297424945273,40.0,0.0
0.8495652173913044,24.650059217391302,0.30323404889528843,40.0,0.0
0.8523188405797102,24.550560666666666,0.2143560318607374,40.0,0.0
0.855072463768116,24.611260492753626,0.2174082277720906,40.0,0.0
0.8578260869565217,25.25823533333333,0.22530164530417965,40.0,0.0
0.8605797101449275,25.605974000000003,0.26155591650106297,40.0,0.0
0.8633333333333334,25.620202,0.16234477013565912,40.0,0.0
0.8660869565217392,26.583504231884056,0.39313595622532166,40.0,0.0
0.868840579710145,26.619475333333334,0.3129677944892047,40.0,0.0
0.8715942028985507,27.558026666666663,0.3487250594897766,40.0,0.0
0.8743478260869566,28.320192000000002,0.35392838260391357,40.0,0.0
0.8771014492753624,29.205262714975845,0.45369156942432387,40.0,0.0
0.8798550724637682,29.122913555555556,0.5706796122375088,40.0,0.0
0.8826086956521739,29.58268791304348,0.4114536082348477,40.0,0.0
0.8853623188405797,30.29030363285024,0.5979306399057843,40.0,0.0
0.8881159420289855,30.63943579710145,0.4292772649650887,40.0,0.0
0.8908695652173914,31.006464724637684,0.5336359730679312,40.0,0.0
0.8936231884057971,31.44458845410628,0.5395270688408692,40.0,0.0
0.8963768115942029,33.07340515942029,0.5570376574663412,40.0,0.0
0.8991304347826087,34.61539866666667,0.5972830988533673,40.0,0.0
0.9018840579710146,34.646516560386466,0.6773369834626736,40.0,0.0
0.9046376811594203,35.72150098550724,0.8761963840730324,40.0,0.0
0.9073913043478261,35.63689202898551,0.8658661109760376,40.0,0.0
0.9101449275362319,37.60735657971015,1.186055836768578,40.0,0.0
0.9128985507246377,37.80673971980676,0.6433894305164932,40.0,0.0
0.9156521739130434,40.87385295652174,0.6849734404287199,40.0,0.0
0.9184057971014493,40.35799133333333,1.1077127870654586,40.0,0.0
0.9211594202898551,41.96966666666666,0.8573698511215264,40.0,0.0
0.9239130434782609,41.680417478260864,0.8503309951969811,40.0,0.0
0.9266666666666666,44.402343333333334,1.300906858708366,40.0,0.0
0.9294202898550725,47.361685333333334,1.626006379008634,40.0,0.0
0.9321739130434783,51.44778817391304,1.6307364568985203,40.0,0.0
0.9349275362318841,52.96139500483092,1.8588373861759535,40.0,0.0
0.9376811594202898,56.73481466666667,1.8919113315950247,40.0,0.0
0.9404347826086956,54.7783332173913,1.98467387627343,40.0,0.0
0.9431884057971014,58.31288800000001,2.571987364872403,40.0,0.0
0.9459420289855073,62.198455333333335,3.470183346198406,40.0,0.0
0.948695652173913,65.8406667826087,3.5072295071631165,40.0,0.0
0.9514492753623188,69.80108734299516,2.9623982873530146,40.0,0.0
0.9542028985507247,71.48644281159422,3.7859895633578393,40.0,0.0
0.9569565217391305,78.0374423768116,5.153841373007484,40.0,0.0
0.9597101449275363,84.49989635748791,7.014456799186868,40.0,0.0
0.962463768115942,81.112514,3.7785916187538913,40.0,0.0
0.9652173913043478,99.36178756521737,8.695315378266363,40.0,0.0
0.9679710144927536,97.65374133333334,4.784805009210429,40.0,0.0
0.9707246376811594,108.45719599999998,13.401057207622582,40.0,0.0
0.9734782608695652,154.6258429855073,20.218687172576267,40.0,0.0
0.976231884057971,161.9401757101449,20.539356368502062,40.0,0.0
0.9789855072463768,176.91459257004828,20.63812658647023,40.0,0.0
0.9817391304347827,220.66270315942026,13.67801069337258,40.0,0.0
0.9844927536231884,289.70253133333335,39.40565784945601,40.0,0.0
0.9872463768115942,343.6434606666666,48.21302964049118,40.0,0.0
0.99,330.9177213333333,45.81094143668226,40.0,0.0
